TIME,LAT,LON,STATE,HUMIDITY,PRECIP,RADIATION,SFCWIND,TEMP
2029-10-16T12:00:00,36.75,-120.25,CALIFORNIA,42.013615,0.057043854,199.56502,2.966837,19.131165
2029-11-16T00:00:00,36.75,-120.25,CALIFORNIA,70.89521,2.8095572,128.07758,3.0618873,12.730804
2029-12-16T12:00:00,36.75,-120.25,CALIFORNIA,85.20572,4.5874586,90.682655,2.9788697,9.432678
2030-01-16T12:00:00,36.75,-120.25,CALIFORNIA,83.61824,3.025681,101.63482,2.7138033,7.4878235
2030-02-15T00:00:00,36.75,-120.25,CALIFORNIA,87.10606,9.10206,113.76629,3.1999662,10.4166565
2030-03-16T12:00:00,36.75,-120.25,CALIFORNIA,72.11075,0.48580116,233.43954,2.862321,10.930328
2030-04-16T00:00:00,36.75,-120.25,CALIFORNIA,65.38104,0.64301807,269.08856,3.2736878,13.849182
2030-05-16T12:00:00,36.75,-120.25,CALIFORNIA,53.46141,0.036147263,331.14267,3.917996,17.650177
2030-06-16T00:00:00,36.75,-120.25,CALIFORNIA,46.544136,0.029448502,337.99512,4.228056,22.361877
2030-07-16T12:00:00,36.75,-120.25,CALIFORNIA,35.686832,0,343.79324,4.308095,25.252838
2030-08-16T12:00:00,36.75,-120.25,CALIFORNIA,34.088043,0,309.85208,4.1471763,27.466095
2030-09-16T00:00:00,36.75,-120.25,CALIFORNIA,38.679893,0.017222334,263.4111,3.4548361,25.01706
2030-10-16T12:00:00,36.75,-120.25,CALIFORNIA,42.66387,0.7544717,195.4863,2.9981518,20.466217
2030-11-16T00:00:00,36.75,-120.25,CALIFORNIA,66.62157,0.8575463,134.74477,2.727418,13.324554
2030-12-16T12:00:00,36.75,-120.25,CALIFORNIA,78.62449,2.5837698,106.92829,3.1930375,9.005859
2020-01-16T12:00:00,37.75,-84.75,KENTUCKY,64.76547,3.1331887,105.85148,4.4681344,3.3798523
2020-02-15T12:00:00,37.75,-84.75,KENTUCKY,73.41476,8.410819,136.9667,3.970277,6.189789
2020-03-16T12:00:00,37.75,-84.75,KENTUCKY,66.95989,2.6496851,189.3311,3.616616,3.6436768
2020-04-16T00:00:00,37.75,-84.75,KENTUCKY,73.45996,3.419701,238.51903,3.355159,11.548492
2020-05-16T12:00:00,37.75,-84.75,KENTUCKY,78.302666,2.9760625,224.83443,3.0996077,18.235962
2020-06-16T00:00:00,37.75,-84.75,KENTUCKY,82.13791,5.942836,274.31848,2.5543468,21.493317
2020-07-16T12:00:00,37.75,-84.75,KENTUCKY,71.859856,1.4833724,290.68674,2.022217,22.934753
2020-08-16T12:00:00,37.75,-84.75,KENTUCKY,60.591255,2.6735754,255.14507,2.6659057,25.53659
2020-09-16T00:00:00,37.75,-84.75,KENTUCKY,54.806477,2.9678743,225.37125,2.82124,21.605713
2020-10-16T12:00:00,37.75,-84.75,KENTUCKY,74.476204,3.830961,155.48634,3.2541893,13.090393
2020-11-16T00:00:00,37.75,-84.75,KENTUCKY,77.80649,1.2490462,116.966965,3.285776,7.4379272
2020-12-16T12:00:00,37.75,-84.75,KENTUCKY,77.12617,1.5913206,92.19856,3.8041785,4.2106323
2021-01-16T12:00:00,37.75,-84.75,KENTUCKY,70.145256,1.867057,101.46603,3.8952851,2.2008667
2021-02-15T00:00:00,37.75,-84.75,KENTUCKY,68.89202,2.7538319,142.85538,3.7011466,1.8036804
2021-03-16T12:00:00,37.75,-84.75,KENTUCKY,74.319176,3.7869935,181.99576,3.9694424,7.9623413
2021-04-16T00:00:00,37.75,-84.75,KENTUCKY,79.54756,5.590652,206.9474,3.6038888,12.136261
2021-05-16T12:00:00,37.75,-84.75,KENTUCKY,82.706566,6.158255,224.67047,2.9587173,17.489014
2021-06-16T00:00:00,37.75,-84.75,KENTUCKY,81.78287,6.038146,270.79376,2.6007102,20.383636
2021-07-16T12:00:00,37.75,-84.75,KENTUCKY,84.03913,5.4983606,267.96658,2.373331,23.402618
2021-08-16T12:00:00,37.75,-84.75,KENTUCKY,78.88865,1.8968419,260.34387,2.1265347,22.544739
2021-09-16T00:00:00,37.75,-84.75,KENTUCKY,79.91479,3.5954037,191.28777,2.6009636,21.053284
2021-10-16T12:00:00,37.75,-84.75,KENTUCKY,71.77765,0.45787606,183.64978,2.4421706,11.780182
2021-11-16T00:00:00,37.75,-84.75,KENTUCKY,75.192986,2.5156164,116.419106,3.5226378,9.082733
2021-12-16T12:00:00,37.75,-84.75,KENTUCKY,79.25485,2.8089612,95.89546,3.2994666,4.2784424
2022-01-16T12:00:00,37.75,-84.75,KENTUCKY,64.97748,1.9241554,114.48527,3.5570009,-0.47756958
2022-02-15T00:00:00,37.75,-84.75,KENTUCKY,79.36142,4.2476344,122.15201,3.368344,6.5700684
2022-03-16T12:00:00,37.75,-84.75,KENTUCKY,78.59022,4.5655246,175.62344,3.7304158,12.649384
2022-04-16T00:00:00,37.75,-84.75,KENTUCKY,81.66712,3.3161504,183.0298,3.3171556,12.997467
2022-05-16T12:00:00,37.75,-84.75,KENTUCKY,81.28656,7.2673883,206.89319,3.7267072,17.248474
2022-06-16T00:00:00,37.75,-84.75,KENTUCKY,83.34486,5.924632,249.4587,2.9654255,21.179932
2022-07-16T12:00:00,37.75,-84.75,KENTUCKY,83.36389,4.494018,235.8469,2.1908422,20.981476
2022-08-16T12:00:00,37.75,-84.75,KENTUCKY,83.129456,4.1432447,233.09702,2.2242384,20.723083
2022-09-16T00:00:00,37.75,-84.75,KENTUCKY,79.60932,1.6601503,183.21242,2.1793432,18.02121
2022-10-16T12:00:00,37.75,-84.75,KENTUCKY,74.30366,1.8006723,176.27739,2.6743095,12.301514
2022-11-16T00:00:00,37.75,-84.75,KENTUCKY,77.95165,1.2629793,120.813194,2.9008753,9.123718
2022-12-16T12:00:00,37.75,-84.75,KENTUCKY,80.51022,1.9888531,90.15352,3.50964,4.1086426
2023-01-16T12:00:00,37.75,-84.75,KENTUCKY,75.47594,1.3260186,96.367744,3.4984493,0.8727722
2023-02-15T00:00:00,37.75,-84.75,KENTUCKY,71.166016,2.7852666,134.70937,3.984117,3.5056763
2023-03-16T12:00:00,37.75,-84.75,KENTUCKY,75.8491,2.8167892,189.82538,3.4310133,10.391235
2023-04-16T00:00:00,37.75,-84.75,KENTUCKY,72.4337,4.1768775,231.84741,3.529974,12.088684
2023-05-16T12:00:00,37.75,-84.75,KENTUCKY,80.205376,5.1657825,221.38776,3.1255014,17.400879
2023-06-16T00:00:00,37.75,-84.75,KENTUCKY,82.21241,7.162004,256.56564,2.9932714,22.08368
2023-07-16T12:00:00,37.75,-84.75,KENTUCKY,70.12119,0.7879196,316.09644,2.3599477,24.959076
2023-08-16T12:00:00,37.75,-84.75,KENTUCKY,59.69755,2.2776175,282.99222,2.6048539,26.526886
2023-09-16T00:00:00,37.75,-84.75,KENTUCKY,55.249588,1.2320744,227.14514,2.4905553,23.571716
2023-10-16T12:00:00,37.75,-84.75,KENTUCKY,66.10299,1.646204,166.5717,2.573452,14.519562
2023-11-16T00:00:00,37.75,-84.75,KENTUCKY,76.37143,2.3102512,118.75125,3.5095756,8.702667
2023-12-16T12:00:00,37.75,-84.75,KENTUCKY,70.46455,0.8826587,109.61084,3.7530506,3.246521
2024-01-16T12:00:00,37.75,-84.75,KENTUCKY,74.03808,0.9761096,118.41628,2.9499056,2.7193604
2024-02-15T12:00:00,37.75,-84.75,KENTUCKY,61.31289,2.4378982,138.8569,4.3196845,0.9586792
2024-03-16T12:00:00,37.75,-84.75,KENTUCKY,71.56297,1.8967327,179.22444,3.8197968,6.979828
2024-04-16T00:00:00,37.75,-84.75,KENTUCKY,68.19694,4.5476675,224.84804,4.392581,13.585876
2024-05-16T12:00:00,37.75,-84.75,KENTUCKY,76.63187,3.3155434,234.76463,3.2355318,17.560547
2024-06-16T00:00:00,37.75,-84.75,KENTUCKY,74.55714,3.1190238,283.92334,2.3270879,22.225464
2024-07-16T12:00:00,37.75,-84.75,KENTUCKY,74.2242,3.5021353,272.87173,2.0806484,23.155945
2024-08-16T12:00:00,37.75,-84.75,KENTUCKY,56.803688,2.1259332,269.2197,2.5644858,26.588562
2024-09-16T00:00:00,37.75,-84.75,KENTUCKY,63.361977,2.1429462,206.86317,2.7631898,19.116394
2024-10-16T12:00:00,37.75,-84.75,KENTUCKY,68.90787,1.2356426,159.5488,2.4223804,13.539642
2024-11-16T00:00:00,37.75,-84.75,KENTUCKY,62.830135,0.9242939,130.47505,3.295498,8.037262
2024-12-16T12:00:00,37.75,-84.75,KENTUCKY,76.47729,1.9750402,96.52175,3.764271,5.0532837
2025-01-16T12:00:00,37.75,-84.75,KENTUCKY,68.47741,2.8623252,108.3945,4.816104,2.2460022
2025-02-15T00:00:00,37.75,-84.75,KENTUCKY,74.710266,0.53939164,147.79396,3.042326,0.84310913
2025-03-16T12:00:00,37.75,-84.75,KENTUCKY,69.82038,2.5818238,182.265,3.7395065,8.593658
2025-04-16T00:00:00,37.75,-84.75,KENTUCKY,71.294876,3.1999824,215.3186,4.035264,15.290009
2025-05-16T12:00:00,37.75,-84.75,KENTUCKY,72.313866,3.4871953,274.99908,3.2298768,16.983368
2025-06-16T00:00:00,37.75,-84.75,KENTUCKY,72.43475,4.0318775,272.13037,2.9633439,19.734253
2025-07-16T12:00:00,37.75,-84.75,KENTUCKY,77.43976,3.7488003,244.43994,1.9256911,22.421234
2025-08-16T12:00:00,37.75,-84.75,KENTUCKY,53.638252,1.4597355,276.02173,2.6527035,25.94754
2025-09-16T00:00:00,37.75,-84.75,KENTUCKY,63.01872,1.4347073,227.5813,2.334204,19.082062
2025-10-16T12:00:00,37.75,-84.75,KENTUCKY,61.952393,2.7171755,165.37921,3.165293,14.767334
2025-11-16T00:00:00,37.75,-84.75,KENTUCKY,77.08927,3.9142535,104.75144,4.189066,8.400391
2025-12-16T12:00:00,37.75,-84.75,KENTUCKY,74.77714,2.4507158,104.16438,4.125069,6.3415833
2026-01-16T12:00:00,37.75,-84.75,KENTUCKY,73.635414,5.231498,103.837006,3.2804577,4.071808
2026-02-15T00:00:00,37.75,-84.75,KENTUCKY,80.61982,4.1444907,139.85081,3.635517,10.258514
2026-03-16T12:00:00,37.75,-84.75,KENTUCKY,66.321205,1.4227586,196.80603,4.359386,7.613983
2026-04-16T00:00:00,37.75,-84.75,KENTUCKY,74.23815,2.520192,236.37955,3.1082294,14.095154
2026-05-16T12:00:00,37.75,-84.75,KENTUCKY,76.0748,3.3478756,252.14052,3.019054,15.701843
2026-06-16T00:00:00,37.75,-84.75,KENTUCKY,65.00948,1.8109016,319.916,2.781621,21.227692
2026-07-16T12:00:00,37.75,-84.75,KENTUCKY,61.082523,3.5180612,298.50626,2.2961154,27.029846
2026-08-16T12:00:00,37.75,-84.75,KENTUCKY,72.434845,4.071251,235.18213,2.4606657,22.707367
2026-09-16T00:00:00,37.75,-84.75,KENTUCKY,60.75661,1.1440474,234.25462,2.8171837,22.4328
2026-10-16T12:00:00,37.75,-84.75,KENTUCKY,59.647366,0.6286398,173.26947,2.7494354,15.65567
2026-11-16T00:00:00,37.75,-84.75,KENTUCKY,65.49615,0.8564598,131.17096,2.6711996,6.6819763
2026-12-16T12:00:00,37.75,-84.75,KENTUCKY,79.18233,2.6562738,98.04819,3.5275037,6.036621
2027-01-16T12:00:00,37.75,-84.75,KENTUCKY,71.7022,2.25662,104.64072,4.302373,6.172821
2027-02-15T00:00:00,37.75,-84.75,KENTUCKY,72.7627,2.4691892,122.29843,3.7470117,3.6566467
2027-03-16T12:00:00,37.75,-84.75,KENTUCKY,68.036766,3.9790797,199.76904,4.203601,6.8566895
2027-04-16T00:00:00,37.75,-84.75,KENTUCKY,72.69537,3.213627,241.04527,3.2128792,14.447052
2027-05-16T12:00:00,37.75,-84.75,KENTUCKY,70.56267,2.9200263,275.70474,3.3782885,18.70343
2027-06-16T00:00:00,37.75,-84.75,KENTUCKY,74.33492,3.5190945,269.09174,2.4178195,20.673584
2027-07-16T12:00:00,37.75,-84.75,KENTUCKY,73.75987,4.9411693,284.74353,2.6542442,23.731201
2027-08-16T12:00:00,37.75,-84.75,KENTUCKY,70.07716,3.0595791,257.7322,2.2079608,23.78543
2027-09-16T00:00:00,37.75,-84.75,KENTUCKY,75.1981,3.2523816,178.39143,2.291141,19.759491
2027-10-16T12:00:00,37.75,-84.75,KENTUCKY,76.81846,2.958864,136.89737,2.7629094,14.295105
2027-11-16T00:00:00,37.75,-84.75,KENTUCKY,80.38135,2.2219548,108.47813,2.895993,10.1701355
2027-12-16T12:00:00,37.75,-84.75,KENTUCKY,75.886475,2.3021624,95.6,3.7013361,3.201294
2028-01-16T12:00:00,37.75,-84.75,KENTUCKY,79.53739,1.8232918,98.41742,3.5572305,3.953125
2028-02-15T12:00:00,37.75,-84.75,KENTUCKY,69.72798,4.7093534,138.24797,3.6806192,-0.481781
2028-03-16T12:00:00,37.75,-84.75,KENTUCKY,76.7929,2.7696245,178.29578,3.3772604,7.068115
2028-04-16T00:00:00,37.75,-84.75,KENTUCKY,75.94713,4.261183,230.77515,3.3768518,12.166016
2028-05-16T12:00:00,37.75,-84.75,KENTUCKY,81.39577,6.1842017,219.28673,3.2918231,18.819397
2028-06-16T00:00:00,37.75,-84.75,KENTUCKY,81.84208,5.912106,269.65765,2.42523,21.35147
2028-07-16T12:00:00,37.75,-84.75,KENTUCKY,79.68054,3.2450514,285.90936,2.1204915,22.780304
2028-08-16T12:00:00,37.75,-84.75,KENTUCKY,76.22355,3.4892018,257.96887,2.088701,24.061798
2028-09-16T00:00:00,37.75,-84.75,KENTUCKY,59.200024,1.4546714,227.15851,2.8575115,19.947968
2028-10-16T12:00:00,37.75,-84.75,KENTUCKY,67.25694,2.9919968,164.42902,3.7008853,14.965637
2028-11-16T00:00:00,37.75,-84.75,KENTUCKY,77.7393,1.6702881,128.12086,3.0703847,7.2790527
2028-12-16T12:00:00,37.75,-84.75,KENTUCKY,73.51939,3.6818533,83.9186,4.0648456,4.75473
2029-01-16T12:00:00,37.75,-84.75,KENTUCKY,80.14271,3.0583794,91.365036,3.478987,1.4791565
2029-02-15T00:00:00,37.75,-84.75,KENTUCKY,78.90775,1.9176203,135.75134,3.229158,6.5025635
2029-03-16T12:00:00,37.75,-84.75,KENTUCKY,72.23265,3.73875,167.19653,3.7805307,8.115662
2029-04-16T00:00:00,37.75,-84.75,KENTUCKY,71.550316,1.4584054,243.78676,3.3657181,13.3168335
2029-05-16T12:00:00,37.75,-84.75,KENTUCKY,73.21596,4.115101,254.68938,3.4073713,13.942322
2029-06-16T00:00:00,37.75,-84.75,KENTUCKY,76.26436,2.7414293,290.05942,2.426963,20.288818
2029-07-16T12:00:00,37.75,-84.75,KENTUCKY,70.44657,4.3778014,285.6169,2.6323452,23.763977
2029-08-16T12:00:00,37.75,-84.75,KENTUCKY,46.302074,0.6669454,280.76364,2.689,27.915924
2029-09-16T00:00:00,37.75,-84.75,KENTUCKY,56.429287,2.3007996,197.31409,2.5777428,23.91568
2029-10-16T12:00:00,37.75,-84.75,KENTUCKY,80.96839,4.3711486,146.26918,2.5859208,13.883392
2029-11-16T00:00:00,37.75,-84.75,KENTUCKY,78.34139,1.7236208,119.5464,2.773786,8.933197
2029-12-16T12:00:00,37.75,-84.75,KENTUCKY,69.09957,0.28273216,106.226265,4.1162972,4.213684
2030-01-16T12:00:00,37.75,-84.75,KENTUCKY,58.869595,2.695678,105.594666,4.0957284,0.28411865
2030-02-15T00:00:00,37.75,-84.75,KENTUCKY,80.21424,3.4803774,110.69195,4.0021834,6.8953857
2030-03-16T12:00:00,37.75,-84.75,KENTUCKY,78.92495,4.653759,149.85703,3.4929965,13.636322
2030-04-16T00:00:00,37.75,-84.75,KENTUCKY,73.09376,1.4708912,227.40733,3.1363077,13.447601
2030-05-16T12:00:00,37.75,-84.75,KENTUCKY,80.014244,4.245957,244.53064,2.9467227,18.151367
2030-06-16T00:00:00,37.75,-84.75,KENTUCKY,81.5889,6.4578,248.40854,2.5235975,22.830383
2030-07-16T12:00:00,37.75,-84.75,KENTUCKY,68.320694,2.2731378,305.03,2.4742777,26.948761
2030-08-16T12:00:00,37.75,-84.75,KENTUCKY,59.531754,2.3110332,265.32697,2.4249074,25.069427
2030-09-16T00:00:00,37.75,-84.75,KENTUCKY,63.790676,1.8903171,205.68106,3.0068917,19.47873
2030-10-16T12:00:00,37.75,-84.75,KENTUCKY,71.195595,3.5987554,160.5935,3.5783908,12.333923
2030-11-16T00:00:00,37.75,-84.75,KENTUCKY,77.822365,1.6588842,123.814674,3.2059426,7.122406
2030-12-16T12:00:00,37.75,-84.75,KENTUCKY,75.23783,1.9073778,90.110634,4.0665493,4.499939
2020-01-16T12:00:00,37.75,-78.25,VIRGINIA,67.893555,1.9898409,115.063065,3.3891454,3.9017944
2020-02-15T12:00:00,37.75,-78.25,VIRGINIA,73.413155,1.5866009,149.27681,3.3231013,8.597565
2020-03-16T12:00:00,37.75,-78.25,VIRGINIA,64.8289,1.393579,207.0004,3.1187735,5.0510254
2020-04-16T00:00:00,37.75,-78.25,VIRGINIA,70.74605,3.747494,245.65332,3.3755555,12.230377
2020-05-16T12:00:00,37.75,-78.25,VIRGINIA,77.6167,2.780257,251.46918,2.5931048,18.062073
2020-06-16T00:00:00,37.75,-78.25,VIRGINIA,80.61147,6.38389,278.10873,2.2876656,21.97937
2020-07-16T12:00:00,37.75,-78.25,VIRGINIA,77.02564,2.4997873,271.89023,1.9741248,22.740051
2020-08-16T12:00:00,37.75,-78.25,VIRGINIA,77.90079,3.5584073,233.02934,2.2480335,23.199524
2020-09-16T00:00:00,37.75,-78.25,VIRGINIA,68.28024,2.0395463,216.04915,2.7389088,20.031555
2020-10-16T12:00:00,37.75,-78.25,VIRGINIA,74.42425,1.3000906,166.22282,2.6524882,14.114166
2020-11-16T00:00:00,37.75,-78.25,VIRGINIA,77.86501,1.1152123,122.27504,2.5565176,8.288971
2020-12-16T12:00:00,37.75,-78.25,VIRGINIA,79.56218,1.3551449,101.767166,2.6300883,4.4302673
2021-01-16T12:00:00,37.75,-78.25,VIRGINIA,68.498726,2.3475587,120.031456,2.8345604,3.0115356
2021-02-15T00:00:00,37.75,-78.25,VIRGINIA,67.72804,1.9472891,152.24467,2.962111,3.1775513
2021-03-16T12:00:00,37.75,-78.25,VIRGINIA,71.52796,3.6979225,198.29001,3.4230678,9.038788
2021-04-16T00:00:00,37.75,-78.25,VIRGINIA,75.62442,2.7907763,235.55524,2.7770495,13.601044
2021-05-16T12:00:00,37.75,-78.25,VIRGINIA,77.65114,4.4360647,228.54932,2.8651977,17.629822
2021-06-16T00:00:00,37.75,-78.25,VIRGINIA,81.340485,3.0861814,258.19745,2.4805207,20.199188
2021-07-16T12:00:00,37.75,-78.25,VIRGINIA,78.45356,3.272984,288.57095,2.2091658,23.50592
2021-08-16T12:00:00,37.75,-78.25,VIRGINIA,71.98642,1.8490818,245.00735,2.141388,23.334045
2021-09-16T00:00:00,37.75,-78.25,VIRGINIA,71.31408,1.5573589,181.27892,2.1732273,21.459686
2021-10-16T12:00:00,37.75,-78.25,VIRGINIA,67.64862,0.78245944,182.62177,2.405747,12.171509
2021-11-16T00:00:00,37.75,-78.25,VIRGINIA,78.60395,3.3827372,112.40698,2.7022278,9.407745
2021-12-16T12:00:00,37.75,-78.25,VIRGINIA,77.7795,2.3132067,100.214455,2.5700428,3.8754578
2022-01-16T12:00:00,37.75,-78.25,VIRGINIA,62.754154,0.85000944,116.34519,2.7243094,0.7648926
2022-02-15T00:00:00,37.75,-78.25,VIRGINIA,78.71429,1.3580534,143.72617,2.5640047,6.0300293
2022-03-16T12:00:00,37.75,-78.25,VIRGINIA,72.480156,2.3615284,214.00023,3.139242,11.249939
2022-04-16T00:00:00,37.75,-78.25,VIRGINIA,82.00503,5.140646,169.77415,3.1484592,13.120758
2022-05-16T12:00:00,37.75,-78.25,VIRGINIA,76.96025,3.1934814,243.62103,3.4286373,17.798126
2022-06-16T00:00:00,37.75,-78.25,VIRGINIA,74.116714,2.8628533,304.47147,2.7848532,22.419159
2022-07-16T12:00:00,37.75,-78.25,VIRGINIA,75.303375,3.611681,247.09637,2.2465093,22.350311
2022-08-16T12:00:00,37.75,-78.25,VIRGINIA,70.51855,2.2670517,246.46268,2.6865382,21.81726
2022-09-16T00:00:00,37.75,-78.25,VIRGINIA,69.18687,3.5788083,203.7062,2.130073,19.844116
2022-10-16T12:00:00,37.75,-78.25,VIRGINIA,79.32123,1.8696452,172.2499,2.4074566,13.1024475
2022-11-16T00:00:00,37.75,-78.25,VIRGINIA,78.50135,0.8838758,124.3323,2.5887167,8.562561
2022-12-16T12:00:00,37.75,-78.25,VIRGINIA,81.141495,4.0257826,92.46308,3.0236151,5.2140503
2023-01-16T12:00:00,37.75,-78.25,VIRGINIA,75.240486,0.8620884,113.30987,2.8236814,2.8133545
2023-02-15T00:00:00,37.75,-78.25,VIRGINIA,72.3287,3.2010803,146.55954,3.2788305,4.984314
2023-03-16T12:00:00,37.75,-78.25,VIRGINIA,72.779,1.8340964,205.71419,3.1506891,8.812286
2023-04-16T00:00:00,37.75,-78.25,VIRGINIA,66.64744,1.3835636,242.87935,3.244664,11.918488
2023-05-16T12:00:00,37.75,-78.25,VIRGINIA,73.18057,2.2994153,252.06883,2.8926253,17.075989
2023-06-16T00:00:00,37.75,-78.25,VIRGINIA,71.31294,4.0480185,283.9579,2.7597406,23.520966
2023-07-16T12:00:00,37.75,-78.25,VIRGINIA,61.505745,2.1834948,296.22476,2.5170121,25.272247
2023-08-16T12:00:00,37.75,-78.25,VIRGINIA,70.01672,3.5742013,265.9646,2.448276,24.644592
2023-09-16T00:00:00,37.75,-78.25,VIRGINIA,68.47897,1.7143537,216.27458,2.5097396,21.410828
2023-10-16T12:00:00,37.75,-78.25,VIRGINIA,76.19368,1.9521931,153.34647,2.4531126,14.029907
2023-11-16T00:00:00,37.75,-78.25,VIRGINIA,79.64539,4.052778,118.83115,2.6851323,8.693512
2023-12-16T12:00:00,37.75,-78.25,VIRGINIA,73.90585,0.9651196,108.19139,2.8694701,3.3797607
2024-01-16T12:00:00,37.75,-78.25,VIRGINIA,74.17575,0.89260674,116.49714,2.3856394,2.7195435
2024-02-15T12:00:00,37.75,-78.25,VIRGINIA,66.01886,3.0183825,151.79495,3.418332,3.2647705
2024-03-16T12:00:00,37.75,-78.25,VIRGINIA,70.19508,1.8329945,213.7984,3.3465042,7.7468567
2024-04-16T00:00:00,37.75,-78.25,VIRGINIA,68.66632,1.6862833,221.91454,3.7619328,12.950287
2024-05-16T12:00:00,37.75,-78.25,VIRGINIA,73.44164,4.3361216,263.62283,2.9400961,17.73471
2024-06-16T00:00:00,37.75,-78.25,VIRGINIA,65.62926,0.82684124,291.17188,2.3230271,22.142487
2024-07-16T12:00:00,37.75,-78.25,VIRGINIA,75.05768,4.7153378,256.95398,2.0285077,23.072632
2024-08-16T12:00:00,37.75,-78.25,VIRGINIA,66.12631,2.1740716,266.92578,2.4703877,25.425903
2024-09-16T00:00:00,37.75,-78.25,VIRGINIA,68.607895,1.8169047,212.3671,2.7556129,18.898468
2024-10-16T12:00:00,37.75,-78.25,VIRGINIA,76.40599,1.6503808,162.72389,1.9920963,13.24765
2024-11-16T00:00:00,37.75,-78.25,VIRGINIA,70.84092,0.9202619,132.30853,2.7117732,6.7068787
2024-12-16T12:00:00,37.75,-78.25,VIRGINIA,79.02381,2.1243393,102.48383,2.4120178,4.462036
2025-01-16T12:00:00,37.75,-78.25,VIRGINIA,68.258705,1.9359897,118.20007,3.503238,2.8735046
2025-02-15T00:00:00,37.75,-78.25,VIRGINIA,75.183235,0.9994125,159.77943,2.8089457,1.9734192
2025-03-16T12:00:00,37.75,-78.25,VIRGINIA,70.47352,3.190434,204.82361,3.16099,9.237793
2025-04-16T00:00:00,37.75,-78.25,VIRGINIA,72.187645,2.6668506,226.89648,3.301982,15.1284485
2025-05-16T12:00:00,37.75,-78.25,VIRGINIA,65.289986,1.3842884,299.96448,2.8700342,18.390747
2025-06-16T00:00:00,37.75,-78.25,VIRGINIA,60.526108,2.1663315,299.78476,2.7766168,21.002289
2025-07-16T12:00:00,37.75,-78.25,VIRGINIA,69.76748,4.6916857,258.90387,2.4268236,23.695068
2025-08-16T12:00:00,37.75,-78.25,VIRGINIA,72.803406,3.8057368,263.69,2.8000665,22.904083
2025-09-16T00:00:00,37.75,-78.25,VIRGINIA,71.73104,1.6912363,230.11981,2.287484,19.247925
2025-10-16T12:00:00,37.75,-78.25,VIRGINIA,66.66024,0.9337115,176.33551,2.8778574,13.732513
2025-11-16T00:00:00,37.75,-78.25,VIRGINIA,74.178856,3.7398648,112.12429,3.474062,9.294708
2025-12-16T12:00:00,37.75,-78.25,VIRGINIA,75.420074,1.598727,105.17317,3.0286944,6.035095
2026-01-16T12:00:00,37.75,-78.25,VIRGINIA,75.23958,2.7648785,104.455475,2.8540788,5.272583
2026-02-15T00:00:00,37.75,-78.25,VIRGINIA,77.598724,1.385882,145.9473,3.053621,10.83905
2026-03-16T12:00:00,37.75,-78.25,VIRGINIA,64.89636,3.0844507,216.60834,3.7823226,8.610138
2026-04-16T00:00:00,37.75,-78.25,VIRGINIA,69.1671,1.6980096,248.64804,2.8211844,13.728088
2026-05-16T12:00:00,37.75,-78.25,VIRGINIA,71.520134,2.558675,263.4584,2.8930717,16.676453
2026-06-16T00:00:00,37.75,-78.25,VIRGINIA,68.12665,2.0393972,286.8976,2.5383341,22.052551
2026-07-16T12:00:00,37.75,-78.25,VIRGINIA,81.07849,8.43529,234.76224,2.435172,23.797272
2026-08-16T12:00:00,37.75,-78.25,VIRGINIA,80.819534,1.9920044,241.45369,2.2309916,21.377228
2026-09-16T00:00:00,37.75,-78.25,VIRGINIA,72.58404,1.8459239,232.18436,2.53551,20.482239
2026-10-16T12:00:00,37.75,-78.25,VIRGINIA,74.193954,1.2207671,163.6728,2.543679,14.46167
2026-11-16T00:00:00,37.75,-78.25,VIRGINIA,75.4347,1.0956283,130.4548,2.503138,6.30365
2026-12-16T12:00:00,37.75,-78.25,VIRGINIA,79.12875,1.3400958,103.902504,2.86124,5.7726746
2027-01-16T12:00:00,37.75,-78.25,VIRGINIA,74.79686,2.6297398,113.14677,3.2504373,7.186981
2027-02-15T00:00:00,37.75,-78.25,VIRGINIA,66.47952,0.7803565,155.59128,3.4362993,4.297455
2027-03-16T12:00:00,37.75,-78.25,VIRGINIA,66.70242,3.3360841,188.3903,3.8050356,8.156433
2027-04-16T00:00:00,37.75,-78.25,VIRGINIA,69.77025,1.7100327,245.15465,3.0658646,14.645752
2027-05-16T12:00:00,37.75,-78.25,VIRGINIA,68.79315,2.0044801,265.07556,2.802816,17.857727
2027-06-16T00:00:00,37.75,-78.25,VIRGINIA,75.84109,4.0368905,246.26395,2.5124307,20.176025
2027-07-16T12:00:00,37.75,-78.25,VIRGINIA,73.89262,4.1563044,277.30835,2.6319647,24.48758
2027-08-16T12:00:00,37.75,-78.25,VIRGINIA,64.30007,2.6580348,265.101,2.441934,23.003967
2027-09-16T00:00:00,37.75,-78.25,VIRGINIA,73.2035,1.1870965,197.07314,1.9315897,18.72818
2027-10-16T12:00:00,37.75,-78.25,VIRGINIA,72.429054,2.1413088,165.58499,2.3817124,14.402252
2027-11-16T00:00:00,37.75,-78.25,VIRGINIA,79.612946,3.0026114,111.277794,2.678028,9.638824
2027-12-16T12:00:00,37.75,-78.25,VIRGINIA,77.98163,3.8814132,96.509834,2.8182416,4.169586
2028-01-16T12:00:00,37.75,-78.25,VIRGINIA,79.28916,3.107573,112.23601,2.8034644,3.9837952
2028-02-15T12:00:00,37.75,-78.25,VIRGINIA,70.20843,2.657884,148.11708,2.9023638,2.8849182
